opco_code,opco_name,product_line,product_division,product_group,product_category
NORTHCO,NorthCo,FOOD,GROCERY,SEASONING &  MATERIAL & IMPORTED FOOD,DAILY MATERIAL
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,EARING
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,HAIR TIE
NORTHCO,NorthCo,WELL,HEALTH CARE,HEALTH CARE,TONIC/ESSENCE
NORTHCO,NorthCo,SOFT,KIDS,BABIES,NORTHVALU BABY TOP
NORTHCO,NorthCo,SOFT,KIDS,BABIES,NORTHVALU BABY SUIT
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,IQ BOYS SHIRT
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,INFANT GIRLS TOP
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,GIRLS SHIRT/BLOUSE
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,GV BOTTOM
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,SUAVE BOTTOM
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,RELAX CUSHION
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,SOFA
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,CHAIR
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOUSEHOLD,MUG/CUP/TUMBLER
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOUSEHOLD,TABLE TOP GOODS
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOUSEHOLD,STEAMER
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY SPORTS,YOGA & PILATES
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY SPORTS,FITNESS
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY STATIONARY,WRITING INSTRUMENTS
NORTHCO,NorthCo,WELL,HEALTH CARE,HEALTH CARE,GENERAL NUTRITION
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,TOKYO KIKAKU
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,PERSONAL CARE,DISPOSABLE TRAVEL ESSENTIAL
NORTHCO,NorthCo,SOFT,SBA,SHOES,FIPPER MEN
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,A-LEVEL SCHOOL UNIFORM
NORTHCO,NorthCo,HARD,DIY,NORTHVALU DIY,SWITCH & SOCKETS
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,KAILA
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,SAEM
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,KAJA
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,BNB
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,INTER POLO
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,AMRU
NORTHCO,NorthCo,SOFT,BEAUTY,BRANDED COSMETIC,BEAUTY SERVICE
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,ZEASEA
NORTHCO,NorthCo,HARD,HOME FASHION,HOME COORDY HOME FASHION,FURNITURE
NORTHCO,NorthCo,HARD,MULTIMEDIA,PHOTOGRAPHY,DASH CAM
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,DOG FROZEN
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,IMPORT CLEARING
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,GAMING ACCESSORIES
NORTHCO,NorthCo,FOOD,DAILY & DAIRY,DAILY & DAIRY,ICE CREAM & DESSERT (C)
NORTHCO,NorthCo,HARD,ELECTRICAL,HOME APPLIANCE,MICROWAVE  OVEN AND GAS COOKER
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,SKINTIFIC
NORTHCO,NorthCo,FOOD,GROCERY,SEASONING &  MATERIAL & IMPORTED FOOD,NON HALAL MATERIAL
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,UNIVERSAL TRAVELLER
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,GUESS
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,GLAD2GLOW
NORTHCO,NorthCo,SOFT,IP COLLABORATION,FILM & TV FRANCHISE,TOTE BAGS / SLING BAGS
NORTHCO,NorthCo,SOFT,IP COLLABORATION,CHARACTER  BASED IP,MUGS / PLATES / TUMBLERS
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,COMIC/ILLUSTRATION
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,ART (J)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,LIFESTYLE (J)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,COMIC/ILLUSTRATION (J)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,GAYA KERJA
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,人文 (HUMANITIES SC)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,生活 (LIFESTYLE TC)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,WRITING INSTRUMENTS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,OFFICE SUPPLIES
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,STORAGE PRODUCTS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,ART MATERIALS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,BAGS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,HOME APPLIANCES
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,IP DECORATION/INTERIOR
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,IP ILLUSTRATION/PRINTS
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,IP LIFESTYLES PRODUCT
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,ART (C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,CHILDREN (C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,SASTERA (C)
NORTHCO,NorthCo,HARD,PAGEMARK,BOOKS,KANAK-KANAK (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,MASKG TAPE STICKERS WRAPPG(C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,INTERIORS (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,FASHION ACCESSORIES (C)
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,HOME APPLIANCES (C)
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,BOM
NORTHCO,NorthCo,FOOD,DAILY & DAIRY,DAILY & DAIRY,DAILY PRODUCT ( C )
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD  CONCESS,AQUA FOOD (C)
NORTHCO,NorthCo,H&BC,PET SHOP,PET SERVICE CONCESS,PLAYGROUND (C)
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,TREATS
NORTHCO,NorthCo,SOFT,KIDS,BABIES,BABY BEDDING AND TOWEL
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,MOMOE
NORTHCO,NorthCo,SOFT,SBA,SHOES,TWISTER -L
NORTHCO,NorthCo,SOFT,SBA,BAG,SBPRC
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,EIGHTEEN PLUS
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,CROCODILE
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,PADINI
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,POTS - 1
NORTHCO,NorthCo,SOFT,SBA,SHOES,BUM
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,BEAUTY CARE,FACIAL SERUM
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,GOGGLES
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,SCARLETEEN HOMEWEAR BOTTOM
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,ANNA SUI
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,KARL LAGERFELD
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,PIXIEPAL PRINCESS
NORTHCO,NorthCo,SOFT,SBA,SHOES,SKECHERS
NORTHCO,NorthCo,SOFT,SBA,SHOES,SNOWFLY
NORTHCO,NorthCo,SOFT,KIDS,BABIES,DR BROWN
NORTHCO,NorthCo,SOFT,KIDS,BABIES,HUSH PUPPIES BABY
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,JOCKEY MENS
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,VALENTINO CREATIONS MENS
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,OTHERS SOCKS ( C )
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,WILD CHANNEL
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,LE MINT
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,RUCK SACK
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,BIG POUCH
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,NECKGOODS
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,LEE
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,WOWEE
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,HIGH CUT SNEAKER
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,PLUS CAREER SKIRT
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,LONGEWEAR PYJAMAS
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,REFASH
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,NARCISO RODRIGUEZ
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,SKIVA
NORTHCO,NorthCo,SOFT,SBA,SHOES,SWISS POLO
NORTHCO,NorthCo,SOFT,SBA,SHOES,JIM JOKER
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,BATMAN
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,CARS
NORTHCO,NorthCo,SOFT,SBA,SHOES,JAGUAR
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,CHARLES JOURDAN
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,BARBIE
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,PARKLANE
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,SABINA
NORTHCO,NorthCo,SOFT,KIDS,BABIES,TSUM TSUM
NORTHCO,NorthCo,SOFT,KIDS,BABIES,OKBB
NORTHCO,NorthCo,WELL,FOOD,FOOD,CONFECTIONARY & SNACK
NORTHCO,NorthCo,FOOD,NONFOODS & HBC,NONFOODS,LIVING INTERIOR ( C )
NORTHCO,NorthCo,FOOD,NONFOODS & HBC,PERSONAL CARE,CONCESS: ORAL CARE
NORTHCO,NorthCo,WELL,BEAUTY CARE,SKIN CARE,SKIN CARE CONCESS : SKIN CARE
NORTHCO,NorthCo,SOFT,SBA,BAG,SMART CASUAL ENVELOP BAG
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,GARMENT & SUIT
NORTHCO,NorthCo,HARD,HOME FASHION,INTERIOR & LIVING,PRETTY ART PATCH WORK
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,WOVEN DRESS
NORTHCO,NorthCo,HARD,HOUSEHOLD,NORTHVALU HOUSEHOLD,MUG
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,CAT APPAREL
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,CHEETAH
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT APPARELS,CTH UNLIMITED APP (C)
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,SANITARY GOODS
NORTHCO,NorthCo,SOFT,SBA,SHOES,AMBROSS
NORTHCO,NorthCo,HARD,ELECTRICAL,HOME APPLIANCE,SPOT LIGHTS
NORTHCO,NorthCo,HARD,HOME FASHION,BEDDING,MOBILE MATTRESS
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,IPAD ACCESSORIES
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,APPLE TV
NORTHCO,NorthCo,HARD,HOME FASHION,ZAKKA HOME,NIKKI CAIN
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,DENIM (TOP)
NORTHCO,NorthCo,FOOD,DELICA,FOOD COURT,MERCURY
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,YSL
NORTHCO,NorthCo,FOOD,DELICA,BAKERY & BEVERAGE,MERCHANDISE
NORTHCO,NorthCo,OTHERS,P.C CENTER,P.C CENTER,CHILLED MEAL
NORTHCO,NorthCo,NON MERCHANDISE,AIR ON PARK,ADULT,AR/VR(A)
NORTHCO,NorthCo,HARD,HOME FASHION,LETGO HOME FASHION,TABLE CLOTH
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,THOMAS LONDON
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,CHEST BAG
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,GUY CREATIVE
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,URBANLUXE
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,MEN SHOP JACKET
NORTHCO,NorthCo,SOFT,KIDS,BABIES,OTOMO
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,VOLKSWAGEN
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,QUTN COTTON
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,MEN BUSINESS CASUAL
NORTHCO,NorthCo,HARD,SPORTS,HOME COORDY SPORTS,PICNIC & OUTDOOR
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,TOWEL ASSORT
NORTHCO,NorthCo,HARD,MULTIMEDIA,PHONES,PHONES
NORTHCO,NorthCo,FOOD,GROCERY,BEVERAGE & LIQUOR,MILK POWDER CONCESS
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,MGEE
NORTHCO,NorthCo,SOFT,IP COLLABORATION,ANIME & MANGA IP,BLIND BOXES / MINI FIGURES
NORTHCO,NorthCo,HARD,PAGEMARK,NON BOOKS,IP ILLUSTRATION/PRINTS (C)
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,RCB POLO
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT SHOES,DIADORA SHOES (C)
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,BUM LADIES
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,ALAIN DELON
NORTHCO,NorthCo,SOFT,SBA,BAG,GIAMAX
NORTHCO,NorthCo,SOFT,SBA,BAG,GIOSSARDI
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,CHILDREN SHOP GIRLS SHIRT/BLOUSE
NORTHCO,NorthCo,SOFT,KIDS,BABIES,SMART STRIKE
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,DIESEL
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,EYE ACCESSORY
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,HAIR ACCESSORY
NORTHCO,NorthCo,SOFT,SBA,SHOES,OBERMAIN -L
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,RAGS
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,LADIES SMART CAREER   VEST
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,LEAPFROG
NORTHCO,NorthCo,SOFT,KIDS,BABIES,RICHELL
NORTHCO,NorthCo,FOOD,GROCERY,CONFECTIONERY & SNACK & SEASONAL,SPRING FOOD ( C )
NORTHCO,NorthCo,SOFT,SBA,SHOES,ENRICO COVERI L
NORTHCO,NorthCo,FOOD,DELICA,BAKERY,D FLOWERS CAKE
NORTHCO,NorthCo,FOOD,PET SHOP,PET NON FOOD,DOG HARNESS
NORTHCO,NorthCo,FOOD,PET SHOP,PET NON FOOD,DOG APPAREL S SIZE & BELOW
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,SPORTS TOWEL
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY STATIONARY,FILING
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,ANTIONI KIDS
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,TRANSFORMER
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,IOS
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SWIMMING,MADWAVE SWIMWEAR
NORTHCO,NorthCo,FOOD,DELICA,BAKERY & BEVERAGE,READY TO DRINK
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,REDEMPTION VOUCHER
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,REBATE VOUCHER
NORTHCO,NorthCo,NON MERCHANDISE,ROCK CLIMBING,MERCHANDISE,HAND GLOVES
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,MARS & GISELLE
NORTHCO,NorthCo,SOFT,SBA,SHOES,LOUIS CUPPERS MEN SHOES
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,BUTIK SIREH PINANG
NORTHCO,NorthCo,SOFT,KIDS,BABIES,AKARANA BABY
NORTHCO,NorthCo,SOFT,SBA,SHOES,BONIA
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,SUNDRY & SERVICES
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,COMPUTER & GADGET ACCS
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,MEN FASHION
NORTHCO,NorthCo,NON MERCHANDISE,NORTHCO MARKET PLACE,TENANT ONLINE,HOLIDAY & TRAVEL
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,ICONIC MEDICARE
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT APPARELS,OUTDOOR ACCESSORIES
NORTHCO,NorthCo,HARD,HOME FASHION,HOME COORDY HOME FASHION,MATTRESS
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,HUSH PUPPIES
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,WIRDORA
NORTHCO,NorthCo,HARD,HOME FASHION,INTERIOR & LIVING,POSTER FRAME
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,MEN SHOP CASUAL ACCESSORIES
NORTHCO,NorthCo,HARD,MULTIMEDIA,COMPUTERS,SMART SCREEN
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SBA,YO ME
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,BHPC
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,ARROW LADIES
NORTHCO,NorthCo,HARD,HOME FASHION,BEDDING,CARTOON NETWORK
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,GLOBAL TRAVELLER
NORTHCO,NorthCo,SOFT,SBA,SHOES,CLN
NORTHCO,NorthCo,SOFT,SBA,SHOES,CHAMPION VERDI
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,CROCODILE SOCKS ( C )
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,NO SLEEVE CARDIGAN
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,HAT & SCARVES
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,PIPERS
NORTHCO,NorthCo,SOFT,SBA,SHOES,CAPILANO
NORTHCO,NorthCo,SOFT,SBA,SHOES,ENG POLO MEN
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SBA,BATMAN SHOES
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,CRAYOLA
NORTHCO,NorthCo,SOFT,KIDS,BABIES,BABY LOONEY TUNES
NORTHCO,NorthCo,WELL,FOOD,FOOD,NUTRITIOUS FOOD
NORTHCO,NorthCo,FOOD,GROCERY,CONFECTIONERY & SNACK & SEASONAL,CITA RASA AZIZAH ( C )
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,HYDRATION BACKPACK
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,FOREST KIDS FAIR
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT APPARELS,PRIME APP (C)
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,MASK RIDER
NORTHCO,NorthCo,OTHERS,OTHERS,OTHERS,D.C LOSS / SHORTAGE
NORTHCO,NorthCo,NON MERCHANDISE,ROCK CLIMBING,EVENT,PARTY BASIC
NORTHCO,NorthCo,SOFT,KIDS,BABIES,BABY TINY BUTTON
NORTHCO,NorthCo,FOOD,PET SHOP,PET NON FOOD,DIAPERS
NORTHCO,NorthCo,H&BC,PET SHOP,PET FOOD,TURTLE FOOD
NORTHCO,NorthCo,SOFT,SBA,BAG,RUCINI
NORTHCO,NorthCo,SOFT,SBA,SHOES,TEERA BELLESA LADIES SHOES
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,NYCX
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SBA,MADAMMOSELLE
NORTHCO,NorthCo,SOFT,SBA,SHOES,SENTINI
NORTHCO,NorthCo,SOFT,SBA,BAG,B.U.M.
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,GUY LAROCHE
NORTHCO,NorthCo,SOFT,KIDS,BABIES,FISHER PRICE
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,LALALOOPSY
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,KNIT LONG SKIRT
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,HANDKERCHIEF
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,BUGATTI
NORTHCO,NorthCo,SOFT,KIDS,HOBBY,SPONGEBOB
NORTHCO,NorthCo,SOFT,KIDS,BABIES,JACK & JILL
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,Shivji Fragrances
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,RCBPC KIDS
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,NERVEHUNTER
NORTHCO,NorthCo,FOOD,GROCERY,CONFECTIONERY & SNACK & SEASONAL,OMIYUKI OSAKA ( C )
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,BUSINESS TOTE BAG
NORTHCO,NorthCo,H&BC,BEAUTY,BUDGET COSMETIC,EYE PUTTI
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,MOTO GUZZI
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SWIMMING,BESTWAY SWIMMING ACC(C)
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,BACKPACK
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,MAY-BIRD
NORTHCO,NorthCo,H&BC,PET SHOP,PET NON FOOD,DOG-RAIN COAT
NORTHCO,NorthCo,SOFT,SBA,SHOES,LANCASTER POLO
NORTHCO,NorthCo,HARD,HOME COORDY,HOME COORDY HOME FASHION,TOPPER
NORTHCO,NorthCo,SOFT,SBA,SHOES,INFEETNITY
NORTHCO,NorthCo,SOFT,SBA,BAG,GIOFORE
NORTHCO,NorthCo,SOFT,SBA,SHOES,BATA
NORTHCO,NorthCo,SOFT,BEAUTY,FRAGRANCE,JIMMY CHOO
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,WACOAL (SENSUALA)
NORTHCO,NorthCo,SOFT,KIDS,BABIES,PIXIEPAL
NORTHCO,NorthCo,SOFT,SBA,BAG,SMART
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,W2W
NORTHCO,NorthCo,SOFT,SBA,BAG,CASUAL ENVELOP BAG
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,KNIT PANTS/JEANS
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT APPARELS,ADOR APP (C)
NORTHCO,NorthCo,SOFT,SPORTSWEAR,SPORT SHOES,PEAK SHOES (C)
NORTHCO,NorthCo,HARD,HOME FASHION,BEDDING,HORGEN
NORTHCO,NorthCo,OTHERS,OTHERS,OTHERS,CELLULAR PRODUCTS
NORTHCO,NorthCo,SOFT,MEN,MEN SHOP,EXHAUST
NORTHCO,NorthCo,HARD,HOUSEHOLD,DINING & KITCHEN,MARS DINING ( C )
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN SHOP,KNITTED CAMISOLE SHORT LENGTH
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,VOIR EXECUTIVE
NORTHCO,NorthCo,SOFT,KIDS,BABIES,BEBE APP
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,WALLET
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,WACOAL IMPORT
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,POLO
NORTHCO,NorthCo,SOFT,MEN,MEN APPAREL,BIG ECHO
NORTHCO,NorthCo,SOFT,INNERWEAR,MEN INNERWEAR,JOE BOXER
NORTHCO,NorthCo,SOFT,KIDS,BABIES,MEBBY
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,VICTORIA JACKSON
NORTHCO,NorthCo,H&BC,NON FOOD & HBC,PERSONAL CARE,HANDWASH REFILL STATION
NORTHCO,NorthCo,WELL,COMMODITIES,COMMODITIES,SANITARY CARE
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,WOVEN 3/4 SLV TOP
NORTHCO,NorthCo,SOFT,LADIES,LADIES SHOP APPAREL,ONEPICE
NORTHCO,NorthCo,HARD,DIY,NORTHVALU DIY,ENGINE CARE
NORTHCO,NorthCo,HARD,HOME FASHION,BATH & TOWEL,KIM KEE BATH
NORTHCO,NorthCo,FOOD,NONFOODS & HBC,NONFOODS,ACCESSORIES
NORTHCO,NorthCo,NON MERCHANDISE,NON MERCHANDISE,NON MERCHANDISER,MYNORTHCO2GO CREDIT
NORTHCO,NorthCo,NON MERCHANDISE,AIR ON PARK,ADULT,COMPLIMENTARY(A)
NORTHCO,NorthCo,HARD,ELECTRICAL,HOME APPLIANCE,LIGHTS
NORTHCO,NorthCo,SOFT,BEAUTY,BUDGET COSMETIC,GRACEMEDIC
NORTHCO,NorthCo,SOFT,SBA,SHOES,AEROSOLE
NORTHCO,NorthCo,SOFT,SBA,BAG,TEERA BELLESA LADIES BAG
NORTHCO,NorthCo,SOFT,SBA,TRAVEL & SPORTS,NAT GEO
NORTHCO,NorthCo,SOFT,SBA,SHOES,DR.KONG LADIES
NORTHCO,NorthCo,SOFT,SBA,BAG,HUMMER
NORTHCO,NorthCo,SOFT,SBA,ACCESSORIES,NIARU
NORTHCO,NorthCo,FOOD,PAGEMARK-IVY TOKYO,BEVERAGES,LEMONADE
NORTHCO,NorthCo,SOFT,KIDS,CHILDREN APPAREL,KIKO
NORTHCO,NorthCo,SOFT,INNERWEAR,LADIES INNERWEAR,SCARLETEEN BRA SET
NORTHCO,NorthCo,SOFT,KIDS,BABIES,BANG ON THE DOOR
NORTHCO,NorthCo,SOFT,LADIES,LADIES APPAREL,TZ LADIES CASUAL CUT & SEW
